Age,Gender,Weight,Height,Activity,Goal,Meal,Description,Calories,Protein,Fat,Fiber
35,Female,81,188,Lightly active,Maintain Weight,Dinner,"BLACKBERRIES,CND,HVY SYRUP,SOL&LIQUIDS",92,1.31,0.14,3.400000095
32,Male,82,152,Sedentary,Maintain Weight,Breakfast,"MULLET,STRIPED,CKD,DRY HEAT",150,24.81,4.86,0.0
32,Male,82,152,Sedentary,Maintain Weight,Breakfast,"LAMB,DOM,RIB,LN&FAT,1/8""FAT,CHOIC,CKD,RSTD",341,21.82,27.53,0.0
32,Male,82,152,Sedentary,Maintain Weight,Lunch,"BURRITO,BEAN & CHS,MICROWAVED",260,8.6,7.17,10.39999962
32,Male,82,152,Sedentary,Maintain Weight,Lunch,"TOMATO&VEG JUC,LO NA",22,0.6,0.1,0.800000012
32,Male,82,152,Sedentary,Maintain Weight,Dinner,"MUNG BNS,MATURE SEEDS,SPROUTED,RAW",30,3.04,0.18,1.799999952
32,Male,82,152,Sedentary,Maintain Weight,Dinner,"BEEF,RND,TOP RND,LN,0"" FAT,SEL,CKD,BRLD",176,31.7,4.45,0.0
39,Female,54,168,Lightly active,Fat Loss,Breakfast,"BURGER KING,CROISSAN'WICH W/ SAUSAGE & CHS",376,13.73,25.45,0.699999988
39,Female,54,168,Lightly active,Fat Loss,Breakfast,"BEEF,TENDERLOIN,LN & FAT,1/8"" FAT,ALL GRDS,CKD,BRLD",267,26.46,17.12,0.0
39,Female,54,168,Lightly active,Fat Loss,Lunch,"BEEF,BRISKET,FLAT HALF,LN & FAT,0"" FAT,CHOIC,CKD,BRSD",221,32.21,9.24,0.0
39,Female,54,168,Lightly active,Fat Loss,Lunch,"ORANGE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",45,0.68,0.06,0.200000003
39,Female,54,168,Lightly active,Fat Loss,Dinner,BOLOGNA  TURKEY,209,11.42,16.05,0.5
39,Female,54,168,Lightly active,Fat Loss,Dinner,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,PANCREAS,CKD,BRSD",219,28.5,10.8,0.0
33,Male,60,181,Lightly active,Fat Loss,Breakfast,"FROZEN NOVELTIES,NO SUGAR ADDED,FUDGESICLE POPS",105,3.6,0.97,1.600000024
33,Male,60,181,Lightly active,Fat Loss,Breakfast,"TURKEY,ALL CLASSES,BACK,MEAT&SKN,CKD,RSTD",243,26.59,14.38,0.0
33,Male,60,181,Lightly active,Fat Loss,Lunch,"CEREALS RTE,KELLOGG,KELLOGG'S CORN FLAKES",361,6.61,0.59,2.5
33,Male,60,181,Lightly active,Fat Loss,Lunch,"DOLPHINFISH,RAW",85,18.5,0.7,0.0
33,Male,60,181,Lightly active,Fat Loss,Dinner,"SILK VANILLA,SOYMILK",41,2.47,1.44,0.400000006
33,Male,60,181,Lightly active,Fat Loss,Dinner,"KELLOGG,KELLOGG'S EGGO,BTTRMLK PANCAKE",233,6.0,6.69,1.100000024
38,Female,82,156,Very active,Maintain Weight,Breakfast,"CHEESE,CHEDDAR",403,24.9,33.14,0.0
38,Female,82,156,Very active,Maintain Weight,Breakfast,"MARGARINE,INDUS,NON-DAIRY,CTTNSD,SOY OIL (PART HYDR )",714,1.9,80.2,0.0
38,Female,82,156,Very active,Maintain Weight,Lunch,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN,1/8""FAT,RAW",155,19.36,8.01,0.0
38,Female,82,156,Very active,Maintain Weight,Lunch,"SOUP,TOMATO,LO NA,W/H2O",30,0.79,0.28,0.600000024
38,Female,82,156,Very active,Maintain Weight,Dinner,"PUMMELO,RAW",38,0.76,0.04,1.0
38,Female,82,156,Very active,Maintain Weight,Dinner,"OSCAR MAYER,BOLOGNA (BEEF LIGHT)",200,11.75,14.5,0.0
53,Female,69,187,Moderately active,Weight Gain,Breakfast,"MARIE CALLENDER'S CHICK POT PIE,FRZ ENTREE",235,6.83,14.59,1.0
53,Female,69,187,Moderately active,Weight Gain,Breakfast,"SALAD DRSNG,BLUE OR ROQUEFORT CHS,LO CAL",99,5.1,7.2,0.0
53,Female,69,187,Moderately active,Weight Gain,Lunch,"GAME MEAT,RACCOON,CKD,RSTD",255,29.2,14.5,0.0
53,Female,69,187,Moderately active,Weight Gain,Lunch,"PORK,FRSH,LOIN,TOP LOIN (CHOPS),BNLESS,LN & FAT,RAW",155,21.55,6.94,0.0
53,Female,69,187,Moderately active,Weight Gain,Dinner,"CANDIES,MASTERFOODS USA,STARBURST FRUIT CHEWS,TROPICAL",409,0.41,8.31,0.0
53,Female,69,187,Moderately active,Weight Gain,Dinner,SAUSAGE  TURKEY  HOT  SMOKED,158,15.05,8.75,0.899999976
19,Male,69,153,Very active,Fat Loss,Breakfast,"WHISKEY SOUR MIX,BTLD",87,0.1,0.1,0.0
19,Male,69,153,Very active,Fat Loss,Breakfast,"COMPANY,CAMPBELL'S RED & WHITE,CURLY NOODLE SOUP,COND",63,3.17,1.59,0.800000012
19,Male,69,153,Very active,Fat Loss,Lunch,"MALTED DRK MIX,CHOC,PDR",411,5.1,4.76,4.800000191
19,Male,69,153,Very active,Fat Loss,Lunch,"GELATINS,DRY PDR,UNSWTND",335,85.6,0.1,0.0
19,Male,69,153,Very active,Fat Loss,Dinner,"SALAD DRSNG,BLUE OR ROQUEFORT CHS,LO CAL",99,5.1,7.2,0.0
19,Male,69,153,Very active,Fat Loss,Dinner,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT",446,18.55,19.4,0.0
24,Male,70,176,Very active,Maintain Weight,Breakfast,"ICE CREAMS,REG,LO CARBOHYDRATE,VANILLA",190,3.17,12.7,4.800000191
24,Male,70,176,Very active,Maintain Weight,Breakfast,"VITASOY USA,NASOYA LITE FIRM TOFU",54,8.3,1.7,0.600000024
24,Male,70,176,Very active,Maintain Weight,Lunch,"BAMBOO SHOOTS,RAW",27,2.6,0.3,2.200000048
24,Male,70,176,Very active,Maintain Weight,Lunch,"INF FORMULA,MEAD JOHNSON,ENFAMIL,AR LIPIL,RTF,W/ ARA & DHA",68,1.71,3.49,0.0
24,Male,70,176,Very active,Maintain Weight,Dinner,"BEEF,BTTM SIRLOIN,TRI-TIP,LN,0"" FAT,SEL,CKD,RSTD",179,27.17,6.95,0.0
24,Male,70,176,Very active,Maintain Weight,Dinner,"TOPPINGS,NUTS IN SYRUP",448,4.5,22.0,2.299999952
52,Male,60,157,Moderately active,Maintain Weight,Breakfast,"OSCAR MAYER,WIENERS (LIGHT PORK,TURKEY,BEEF)",194,12.1,14.9,0.0
52,Male,60,157,Moderately active,Maintain Weight,Breakfast,"CEREALS RTE,KELLOGG,KELLOGG'S RICE KRISPIES",387,6.84,0.96,0.800000012
52,Male,60,157,Moderately active,Maintain Weight,Lunch,"MCDONALD'S,STRAWBERRY TRIPLE THICK SHAKE",158,3.51,4.43,0.0
52,Male,60,157,Moderately active,Maintain Weight,Lunch,"CAMPBELL SOUP,PREGO PASTA,RSTD GARLIC PARMESAN ITAL SAU,RTS",77,2.31,0.77,2.299999952
52,Male,60,157,Moderately active,Maintain Weight,Dinner,"TACO BELL,TACO SALAD",170,6.69,9.17,3.0
52,Male,60,157,Moderately active,Maintain Weight,Dinner,"BOLOGNA,BF&PORK,LOFAT",230,11.5,19.3,0.0
38,Male,76,176,Sedentary,Fat Loss,Breakfast,"VEAL,SHLDR,ARM,LN,CKD,RSTD",164,26.13,5.81,0.0
38,Male,76,176,Sedentary,Fat Loss,Breakfast,"OSCAR MAYER,BRAUNSCHWEIGER LIVER SAUSAGE (SAREN TUBE)",341,14.2,30.6,0.100000001
38,Male,76,176,Sedentary,Fat Loss,Lunch,"MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES,FRZ,UNPREP",210,25.8,7.9,4.099999905
38,Male,76,176,Sedentary,Fat Loss,Lunch,SILK STRAWBERRY SOY YOGURT,94,2.35,1.18,0.600000024
38,Male,76,176,Sedentary,Fat Loss,Dinner,"BEEF,RND,TOP RND,LN,0"" FAT,CHOIC,CKD,BRLD",197,31.7,6.81,0.0
38,Male,76,176,Sedentary,Fat Loss,Dinner,"Egg, Cheese and Bacon Griddle Cake Sandwich",272,12.03,13.19,0.800000012
54,Female,68,180,Lightly active,Weight Gain,Breakfast,"FAST FOODS,SHRIMP,BREADED&FRIED",277,11.51,15.18,0.0
54,Female,68,180,Lightly active,Weight Gain,Breakfast,VEGETARIAN MEATLOAF OR PATTIES,197,21.0,9.0,4.599999905
54,Female,68,180,Lightly active,Weight Gain,Lunch,"SAUCE,WHITE,THIN,PREPARED-FROM-RECIPE,W/ BUTTER",72,3.95,2.56,0.100000001
54,Female,68,180,Lightly active,Weight Gain,Lunch,"CEREALS,RALSTON,CKD W/ H2O,W/ SALT",53,2.2,0.3,2.400000095
54,Female,68,180,Lightly active,Weight Gain,Dinner,"TURKEY,MECHANICALLY DEBONED,FROM TURKEY FRAMES,RAW",201,13.29,15.96,0.0
54,Female,68,180,Lightly active,Weight Gain,Dinner,"APPLES,RAW,WO/SKN,CKD,BLD",53,0.26,0.36,2.400000095
28,Female,49,164,Sedentary,Maintain Weight,Breakfast,"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,CKD,BRLD",192,26.53,8.75,0.0
28,Female,49,164,Sedentary,Maintain Weight,Breakfast,"PERSIMMONS,JAPANESE,RAW",70,0.58,0.19,3.599999905
28,Female,49,164,Sedentary,Maintain Weight,Lunch,"CEREALS RTE,RALSTON TASTEEOS",398,11.83,5.97,10.69999981
28,Female,49,164,Sedentary,Maintain Weight,Lunch,"CHEESE,COTTAGE,LOWFAT,1% MILKFAT,NO NA",72,12.4,1.0,0.0
28,Female,49,164,Sedentary,Maintain Weight,Dinner,"BABYFOOD,POTATOES,TODDLER",52,1.0,0.1,0.899999976
28,Female,49,164,Sedentary,Maintain Weight,Dinner,"APPLE JUC,CND OR BTLD,UNSWTND,W/ ADDED VIT C",46,0.1,0.13,0.200000003
23,Female,47,153,Sedentary,Fat Loss,Breakfast,"BREADNUTTREE SEEDS,RAW",217,5.97,0.99,0.0
23,Female,47,153,Sedentary,Fat Loss,Breakfast,"CABBAGE,RAW",25,1.28,0.1,2.5
23,Female,47,153,Sedentary,Fat Loss,Lunch,"GREEN GIANT,BROCCOLI IN CHS FLAV SAU,FRZ",67,2.3,2.5,0.0
23,Female,47,153,Sedentary,Fat Loss,Lunch,"INF FORMU,PBM PRO,ULTRA BRI BEGINN,RTF (FORME WYETH-AYERST)",63,1.4,3.5,0.0
23,Female,47,153,Sedentary,Fat Loss,Dinner,"TANGERINE JUC,CND,SWTND",50,0.5,0.2,0.200000003
23,Female,47,153,Sedentary,Fat Loss,Dinner,"PIKE,WALLEYE,RAW",93,19.14,1.22,0.0
54,Male,57,170,Lightly active,Fat Loss,Breakfast,"TUNA,LT,CND IN H2O,DRND SOL",116,25.51,0.82,0.0
54,Male,57,170,Lightly active,Fat Loss,Breakfast,"SOY FLR,FULL-FAT,RSTD,CRUDE PROT BASIS (N X 6.25)",439,38.09,21.86,0.0
54,Male,57,170,Lightly active,Fat Loss,Lunch,"INF FOR,ABBOTT NUTR,LA F ADVA,RTF,W/ ARA & DHA,(FORME RO)",69,1.48,3.74,0.0
54,Male,57,170,Lightly active,Fat Loss,Lunch,"LAMB,VAR MEATS&BY-PRODUCTS,LIVER,RAW",139,20.38,5.02,0.0
54,Male,57,170,Lightly active,Fat Loss,Dinner,"RED BARON PREMIUM POCKETS,ORIGINAL HAM&CHS,FRZ",268,11.2,12.7,0.0
54,Male,57,170,Lightly active,Fat Loss,Dinner,"BURGER KING,CHICK WHOPPER SNDWCH",216,11.77,10.52,1.5
57,Female,87,164,Very active,Weight Gain,Breakfast,"DOCK,CKD,BLD,DRND,WO/SALT",20,1.83,0.64,2.599999905
57,Female,87,164,Very active,Weight Gain,Breakfast,"BABYFOOD,COOKIES",433,11.8,13.2,0.200000003
57,Female,87,164,Very active,Weight Gain,Lunch,"COFFEE&COCOA (MOCHA) PDR,W/WHTNR&LO CAL SWTNR,DECAFFEINATED",257,9.0,13.21,4.800000191
57,Female,87,164,Very active,Weight Gain,Lunch,"FROZEN NOVL,KLONDIKE,SLIM-A-BEAR,NO SGR ADDED,STICKLESS BAR",224,5.16,11.93,4.800000191
57,Female,87,164,Very active,Weight Gain,Dinner,"BROADBEANS,IMMAT SEEDS,CKD,BLD,DRND,WO/SALT",62,4.8,0.5,3.599999905
57,Female,87,164,Very active,Weight Gain,Dinner,"BAMBOO SHOOTS,CKD,BLD,DRND,WO/SALT",12,1.53,0.22,1.0
54,Female,58,181,Very active,Maintain Weight,Breakfast,"WHALE,BELUGA,LIVER,RAW (ALASKA NATIVE)",117,18.4,3.9,0.0
54,Female,58,181,Very active,Maintain Weight,Breakfast,"PEPPERS,SWT,RED,CND,SOL&LIQUIDS",18,0.8,0.3,1.200000048
54,Female,58,181,Very active,Maintain Weight,Lunch,"CEREALS RTE,QUAKER,FRSTD OATS",396,6.06,5.96,4.300000191
54,Female,58,181,Very active,Maintain Weight,Lunch,"SALAD DRSNG,ITALIAN DRSNG,RED FAT,WO/ SALT",76,0.47,6.38,0.0
54,Female,58,181,Very active,Maintain Weight,Dinner,"BREAD,CORNBREAD,DRY MIX,ENR (INCL CORN MUFFIN MIX)",418,7.0,12.2,6.5
54,Female,58,181,Very active,Maintain Weight,Dinner,"CABBAGE,RED,CKD,BLD,DRND,W/SALT",29,1.51,0.09,2.599999905
60,Male,49,169,Sedentary,Fat Loss,Breakfast,"TURKEY,YOUNG TOM,LEG,MEAT&SKN,RAW",141,19.54,6.34,0.0
60,Male,49,169,Sedentary,Fat Loss,Breakfast,"BEEF,GROUND,80% LN MEAT / 20% FAT,PATTY,CKD,BRLD",271,25.75,17.82,0.0
60,Male,49,169,Sedentary,Fat Loss,Lunch,"GRAPE LEAVES,CND",69,4.27,1.97,0.0
60,Male,49,169,Sedentary,Fat Loss,Lunch,"CEREALS,QUAKER,INST OATMEAL,NUTR FOR WOMEN,GLDN BRWN SGR,DRY",363,11.6,4.72,6.099999905
60,Male,49,169,Sedentary,Fat Loss,Dinner,"PORK,CURED,HAM,REG (APPROX 13% FAT),CND,RSTD",226,20.53,15.2,0.0
60,Male,49,169,Sedentary,Fat Loss,Dinner,"PORK,CURED,CANADIAN-STYLE BACON,UNHTD",157,20.64,6.97,0.0
47,Male,47,176,Moderately active,Fat Loss,Breakfast,"NOODLES,CHINESE,CHOW MEIN",527,8.38,30.76,3.900000095
47,Male,47,176,Moderately active,Fat Loss,Breakfast,"KELLOGG'S POP-TARTS PASTRY SWIRLS,STRAWBERRY DANISH",410,4.8,17.7,1.799999952
47,Male,47,176,Moderately active,Fat Loss,Lunch,"BABYFOOD,CARROTS,TODDLER",26,0.6,0.3,2.299999952
47,Male,47,176,Moderately active,Fat Loss,Lunch,"HORMEL SPAM,LT LUNCH MT,PORK & CHICK,MINCED,CND,VIT C ADDED",191,15.23,13.9,0.0
47,Male,47,176,Moderately active,Fat Loss,Dinner,"TOFU,RAW,REG,PREP W/CA SULFATE",76,8.08,4.78,0.300000012
47,Male,47,176,Moderately active,Fat Loss,Dinner,"CHICKEN,BROILERS OR FRYERS,LT MEAT,MEAT&SKN,CKD,RSTD",222,29.02,10.85,0.0
60,Female,87,178,Moderately active,Maintain Weight,Breakfast,"FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO",252,13.94,15.66,1.399999976
60,Female,87,178,Moderately active,Maintain Weight,Breakfast,"CHEESE,COTTAGE,W/VEG",95,10.9,4.2,0.100000001
60,Female,87,178,Moderately active,Maintain Weight,Lunch,"CEREALS,CORN GRITS,WHITE,REG & QUICK,ENR,CKD W/ H2O,WO/ SALT",59,1.42,0.19,0.300000012
60,Female,87,178,Moderately active,Maintain Weight,Lunch,"CAMPBELL SOUP COMPANY,CAMPBELL'S COUNTRY STYLE CRM GRAVY",76,1.69,5.08,0.0
60,Female,87,178,Moderately active,Maintain Weight,Dinner,"ARCHWAY Home Style Cookies, Gourmet Apple'n Raisin",435,5.1,16.64,2.5
60,Female,87,178,Moderately active,Maintain Weight,Dinner,"BABYFOOD,CRL,OATMEAL,W/APPLSAUC&BANANAS,JR",75,1.3,0.7,0.800000012
27,Male,67,165,Very active,Maintain Weight,Breakfast,"FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ MARGARINE",404,1.1,12.87,1.899999976
27,Male,67,165,Very active,Maintain Weight,Breakfast,"BUTTERFISH,RAW",146,17.28,8.02,0.0
27,Male,67,165,Very active,Maintain Weight,Lunch,"CORNMEAL,DEGERMED,UNENR,YEL",369,7.25,1.79,4.0
27,Male,67,165,Very active,Maintain Weight,Lunch,"CHEESE,MOZZARELLA,WHL MILK,LO MOIST",318,21.6,24.64,0.0
27,Male,67,165,Very active,Maintain Weight,Dinner,"BEEF,TOP SIRLOIN,LN&FAT,1/8""FAT,CHOIC,CKD,PAN-FRIED",313,28.77,21.06,0.0
27,Male,67,165,Very active,Maintain Weight,Dinner,"BEANS,FRENCH,MATURE SEEDS,CKD,BLD,WO/SALT",129,7.05,0.76,9.399999619
33,Female,78,158,Lightly active,Weight Gain,Breakfast,"USDA COMMODITY,SPAGHETTI SAU,MEATLESS,CND",48,1.2,0.9,0.0
33,Female,78,158,Lightly active,Weight Gain,Breakfast,"SOUP,CRM OF MUSHROOM,CND,PREP W/ EQ VOLUME LOFAT (2%) MILK",67,2.49,3.86,0.0
33,Female,78,158,Lightly active,Weight Gain,Lunch,ADOBO FRESCO,271,2.0,20.9,1.299999952
33,Female,78,158,Lightly active,Weight Gain,Lunch,"PORK,CURED,FAT (FROM HAM&ARM PICNIC),RSTD",591,7.64,61.86,0.0
33,Female,78,158,Lightly active,Weight Gain,Dinner,"CAMPBELL'S RED & WHITE - MICROWAVEABLE BOWLS,TOMATO SOUP",44,1.22,0.0,1.200000048
33,Female,78,158,Lightly active,Weight Gain,Dinner,"THE BUDGET GOURMET,SPINACH AU GRATIN,FRZ",143,4.3,10.7,1.5
30,Male,63,164,Very active,Fat Loss,Breakfast,"CRAB,ALASKA KING,RAW",84,18.29,0.6,0.0
30,Male,63,164,Very active,Fat Loss,Breakfast,"TURKEY,ALL CLASSES,WING,MEAT&SKN,RAW",197,20.22,12.32,0.0
30,Male,63,164,Very active,Fat Loss,Lunch,"MACADAMIA NUTS,DRY RSTD,W/SALT",716,7.79,76.08,8.0
30,Male,63,164,Very active,Fat Loss,Lunch,"BEANS,BKD,CND,W/BF",121,6.38,3.45,0.0
30,Male,63,164,Very active,Fat Loss,Dinner,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,KIDNEYS,CKD,BRSD",151,25.4,4.7,0.0
30,Male,63,164,Very active,Fat Loss,Dinner,"FORM BAR,MASTERFOODS USA,COCOAVIA,CHOC BLUEBERRY SNACK BAR",325,6.21,9.27,4.599999905
46,Male,65,152,Moderately active,Maintain Weight,Breakfast,"PATE,CHICKEN LIVER,CANNED",201,13.45,13.1,0.0
46,Male,65,152,Moderately active,Maintain Weight,Breakfast,"SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE",265,0.0,0.1,0.0
46,Male,65,152,Moderately active,Maintain Weight,Lunch,"SALAD DRSNG,KRAFT LT DONE RIGHT! ITALIAN DRSNG",170,1.1,14.4,1.299999952
46,Male,65,152,Moderately active,Maintain Weight,Lunch,"BABYFOOD,DSSRT,BANANA PUDD,STR",68,1.0,0.8,0.800000012
46,Male,65,152,Moderately active,Maintain Weight,Dinner,"BEANS,PINTO,IMMAT SEEDS,FRZ,CKD,BLD,DRND,W/SALT",162,9.31,0.48,8.600000381
46,Male,65,152,Moderately active,Maintain Weight,Dinner,"BEEF,GROUND,85% LN MEAT / 15% FAT,PATTY,CKD,BRLD",250,25.93,15.48,0.0
47,Female,74,171,Sedentary,Fat Loss,Breakfast,"BEEF,RIB,LRG END (RIBS 6-9),LN&FAT,1/8""FAT,SEL,RAW",295,16.52,24.85,0.0
47,Female,74,171,Sedentary,Fat Loss,Breakfast,"ASPARAGUS,FRZ,CKD,BLD,DRND,WO/SALT",18,2.95,0.42,1.600000024
47,Female,74,171,Sedentary,Fat Loss,Lunch,"BABYFOOD,VEG,CARROTS,STR",27,0.8,0.1,1.700000048
47,Female,74,171,Sedentary,Fat Loss,Lunch,"CEREALS,ROMAN MEAL WITH OATS,CKD W/ H2O,W/ SALT",71,3.0,0.8,3.400000095
47,Female,74,171,Sedentary,Fat Loss,Dinner,"SOUP,CHICK RICE,DRY,MIX,PREP W/ H2O",24,0.97,0.57,0.300000012
47,Female,74,171,Sedentary,Fat Loss,Dinner,"LAMB,AUS,IMP,FRSH,LEG,CNTR SLICE,BONE-IN,LN,1/8""FAT,RAW",143,20.65,6.08,0.0
26,Female,90,188,Moderately active,Maintain Weight,Breakfast,"BABYFOOD,VEG,BUTTERNUT SQUASH&CORN",50,2.0,0.6,2.0
26,Female,90,188,Moderately active,Maintain Weight,Breakfast,"GRAVY,AU JUS,DRY",313,9.2,9.63,0.0
26,Female,90,188,Moderately active,Maintain Weight,Lunch,"FAST FOODS,CROISSANT,W/EGG,CHS,&SAUSAGE",327,12.69,23.85,0.0
26,Female,90,188,Moderately active,Maintain Weight,Lunch,"CEREALS RTE,KELLOGG'S,SPL K LO CARB LIFESTYLE PROT PLUS",349,33.7,9.7,17.0
26,Female,90,188,Moderately active,Maintain Weight,Dinner,"PORK,FRSH,ENHANCED,LOIN,TOP LOIN (CHOPS),BNLESS,LN,CKD,BRLD",131,24.81,3.53,0.0
26,Female,90,188,Moderately active,Maintain Weight,Dinner,"CEREALS,QUAKER,INST OATMEAL,FRT& CRM VAR,PREP W/ BOILING H2O",72,1.45,1.36,1.100000024
48,Male,55,157,Moderately active,Maintain Weight,Breakfast,"PUMPKIN PIE MIX,CANNED",104,1.09,0.13,8.300000191
48,Male,55,157,Moderately active,Maintain Weight,Breakfast,"BEEF,RND,EYE OF RND RST,LN,1/8"" FAT,SEL,CKD,RSTD",163,29.59,4.11,0.0
48,Male,55,157,Moderately active,Maintain Weight,Lunch,"TURKEY,ALL CLASSES,MEAT ONLY,CKD,RSTD",170,29.32,4.97,0.0
48,Male,55,157,Moderately active,Maintain Weight,Lunch,"INF FORM,PBM,ULTRA BRIGHT BEGIN,SOY,PDR (FORM WYETH-AYERST)",508,13.6,27.2,0.0
48,Male,55,157,Moderately active,Maintain Weight,Dinner,"PORK,CURED,HAM & H2O PRODUCT,SHANK,BONE-IN,LN & FAT,HTD,RSTD",234,18.17,17.29,0.0
48,Male,55,157,Moderately active,Maintain Weight,Dinner,"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON MULTI GRAIN",406,18.49,13.18,2.799999952
21,Male,45,156,Lightly active,Fat Loss,Breakfast,"TURKEY,YOUNG TOM,DK MEAT,MEAT ONLY,CKD,RSTD",185,28.68,6.98,0.0
21,Male,45,156,Lightly active,Fat Loss,Breakfast,"CAKE,ANGELFOOD,COMMLY PREP",258,5.9,0.8,1.5
21,Male,45,156,Lightly active,Fat Loss,Lunch,"EGG,YOLK,RAW,FRZ,SALTED",274,14.0,23.0,0.0
21,Male,45,156,Lightly active,Fat Loss,Lunch,"BURDOCK ROOT,CKD,BLD,DRND,WO/SALT",88,2.09,0.14,1.799999952
21,Male,45,156,Lightly active,Fat Loss,Dinner,"FISH STICKS,MEATLESS",290,23.0,18.0,6.099999905
21,Male,45,156,Lightly active,Fat Loss,Dinner,"PORK,FRSH,VAR MEATS&BY-PRODUCTS,MECHANICALLY SEPARATED,RAW",304,15.03,26.54,0.0
38,Male,82,176,Lightly active,Fat Loss,Breakfast,"TROUT,RAINBOW,WILD,RAW",119,20.48,3.46,0.0
38,Male,82,176,Lightly active,Fat Loss,Breakfast,"CEREALS RTE,CORN,RICE,WHEAT,OAT,PRESWEETENED,W/FRUIT&ALMONDS",383,6.6,4.5,3.799999952
38,Male,82,176,Lightly active,Fat Loss,Lunch,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN,1/8""FAT,CKD,BRLD",231,23.83,14.38,0.0
38,Male,82,176,Lightly active,Fat Loss,Lunch,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,RAW",222,20.72,14.82,0.0
38,Male,82,176,Lightly active,Fat Loss,Dinner,"CAMPBELL,CAMPBELL'S RED & WHITE,BEEFY MUSHROOM SOUP,COND",40,2.38,1.59,0.0
38,Male,82,176,Lightly active,Fat Loss,Dinner,"FAST FOODS,TOSTADA,W/BNS,BF,&CHS",148,7.15,7.53,0.0
34,Female,62,184,Very active,Fat Loss,Breakfast,"SALAMI,COOKED,TURKEY",168,19.3,9.21,0.100000001
34,Female,62,184,Very active,Fat Loss,Breakfast,"PORK,FRSH,LOIN,CNTR RIB (CHOPS),BONE-IN,LN&FAT,CKD,PAN-FRIED",265,26.28,16.97,0.0
34,Female,62,184,Very active,Fat Loss,Lunch,"BURBOT,RAW",90,19.31,0.81,0.0
34,Female,62,184,Very active,Fat Loss,Lunch,"BEEF,RND,TOP RND,LN,1/8"" FAT,CHOIC,CKD,PAN-FRIED",228,33.93,8.33,0.0
34,Female,62,184,Very active,Fat Loss,Dinner,"CAMPBELL SOUP COMPANY,HEALTHY REQUEST,CHICK W/ RICE,COND",58,1.59,1.19,0.800000012
34,Female,62,184,Very active,Fat Loss,Dinner,"COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK",65,3.3,3.3,0.100000001
28,Male,88,157,Sedentary,Maintain Weight,Breakfast,"EMU,FAN FILLET,RAW",103,22.5,0.8,0.0
28,Male,88,157,Sedentary,Maintain Weight,Breakfast,"ALCOHOLIC BEV,WINE,TABLE,RED,SANGIOVESE",86,0.07,0.0,0.0
28,Male,88,157,Sedentary,Maintain Weight,Lunch,"BEEF,SHRT LOIN,T-BONE STK,LN & FAT,0"" FAT,USDA SEL,CKD,BRLD",230,24.38,14.0,0.0
28,Male,88,157,Sedentary,Maintain Weight,Lunch,"PAPA JOHN'S 14"" CHS PIZZA,THIN CRUST",295,12.29,15.66,2.299999952
28,Male,88,157,Sedentary,Maintain Weight,Dinner,"CHEESE,CREAM",342,5.93,34.24,0.0
28,Male,88,157,Sedentary,Maintain Weight,Dinner,"CAMPBELL SOUP COMPANY,RED&WHITE,25% LESS NA TOMATO SOUP,COND",73,1.61,0.0,0.800000012
22,Female,53,161,Moderately active,Maintain Weight,Breakfast,"CEREALS,CRM OF WHEAT,MIX'N EAT,APPL,BANANA&MAPLE FLAV,PREP",88,1.6,0.3,0.300000012
22,Female,53,161,Moderately active,Maintain Weight,Breakfast,"MORNINGSTAR FARMS VEGGIE MEDLEY W/ ORG SOY,FRZ,UNPREP",178,15.9,5.7,2.700000048
22,Female,53,161,Moderately active,Maintain Weight,Lunch,"WORTHINGTON VEG SKALLOPS,CND,UNPREP",109,19.89,1.19,3.400000095
22,Female,53,161,Moderately active,Maintain Weight,Lunch,"SOUP,CHICK BROTH,CND,PREP W/ EQ VOLUME H2O",16,2.02,0.57,0.0
22,Female,53,161,Moderately active,Maintain Weight,Dinner,"OSCAR MAYER,LIVER CHS,PORK FAT WRAPPED",313,15.2,26.4,0.0
22,Female,53,161,Moderately active,Maintain Weight,Dinner,"LEEKS,(BULB&LOWER LEAF-PORTION),CKD,BLD,DRND,W/SALT",31,0.81,0.2,1.0
18,Female,60,150,Moderately active,Weight Gain,Breakfast,"CHEESE,COTTAGE,LOWFAT,2% MILKFAT",86,11.83,2.45,0.0
18,Female,60,150,Moderately active,Weight Gain,Breakfast,"CAMPBELL SOUP COMPANY,FRANCO-AMERICAN SLOW RST TURKEY GRAVY",42,1.69,0.85,0.0
